job_name,company_name,city,area_code_name,industry,salary_min,salary_max,salary_avg,degree,head_count,company_size,company_property,major,skills,publish_date,update_date,job_id,recruit_type,source,keyword,degree_clean,degree_level,salary_level,combined_text,skill_keywords,job_direction,is_high_salary
采购员,宁波起航检测技术有限公司,宁波,浙江,,5000.0,12000.0,8500.0,专科及以上,6,100-499人,民营企业,工商管理，机电一体化，机械设计及自动化,年终奖,2026-05-31,2026-06-01,XV89WYsDqeKvvsS7Dc7Sku,0,国家大学生就业服务平台,采购,专科及以上,1,8K-12K,采购员 工商管理，机电一体化，机械设计及自动化 年终奖 采购,机械、设计,制造/工程类,0
人事助理,宁波众远新材料科技有限公司,宁波,浙江,,4500.0,7000.0,5750.0,本科及以上,1,100-499人,民营企业,人力资源 法律,五险一金，岗位晋升，技能培训，定期体检，免费加班餐，提供住宿,2026-04-29,2026-06-12,H8Nuo6sH7oZTqbNH8auKE9,0,国家大学生就业服务平台,人事,本科及以上,2,5K-8K,人事助理 人力资源 法律 五险一金，岗位晋升，技能培训，定期体检，免费加班餐，提供住宿 人事,,行政/人力类,0
热处理助理工程师,浙江科腾精工机械股份有限公司,温州,浙江,,5000.0,6000.0,5500.0,本科及以上,2,500-999人,其他,金属材料工程 材料科学与工程 材料成型及控制工程,,2026-06-18,2026-06-18,Wo6qCWXS14VbGBc8JZHenW,0,国家大学生就业服务平台,工程师,本科及以上,2,5K-8K,热处理助理工程师 金属材料工程 材料科学与工程 材料成型及控制工程  工程师,,行政/人力类,0
生产计划储备工程师,浙江科腾精工机械股份有限公司,温州,浙江,,5000.0,7000.0,6000.0,专科及以上,3,500-999人,其他,工业工程 机械制造 物流管理,,2026-06-18,2026-06-18,WK6gr5rVJ7VZcvmNcGUEiZ,0,国家大学生就业服务平台,工程师,专科及以上,1,5K-8K,生产计划储备工程师 工业工程 机械制造 物流管理  工程师,机械,制造/工程类,0
IT助理工程师,浙江科腾精工机械股份有限公司,温州,浙江,,5000.0,8000.0,6500.0,本科及以上,1,500-999人,其他,计算机、信息化、数据,,2026-06-18,2026-06-18,FpXhDnui4R1nU7ijGsaWCt,0,国家大学生就业服务平台,工程师,本科及以上,2,5K-8K,IT助理工程师 计算机、信息化、数据  工程师,,行政/人力类,0
实验室助理工程师,浙江科腾精工机械股份有限公司,温州,浙江,,7000.0,8000.0,7500.0,硕士及以上,2,500-999人,其他,材料，焊接，机械设计，化学,,2026-06-18,2026-06-18,BUUWr1WmDoARd9zRtN2bvJ,0,国家大学生就业服务平台,工程师,硕士及以上,3,5K-8K,实验室助理工程师 材料，焊接，机械设计，化学  工程师,机械、设计,行政/人力类,0
研发助理工程师,浙江科腾精工机械股份有限公司,温州,浙江,,5500.0,6000.0,5750.0,本科及以上,2,500-999人,其他,机械设计,,2026-06-18,2026-06-18,JRpNAhgJ5LmaXNqudN4fAc,0,国家大学生就业服务平台,工程师,本科及以上,2,5K-8K,研发助理工程师 机械设计  工程师,机械、设计,行政/人力类,0
IE工程师,浙江科腾精工机械股份有限公司,温州,浙江,,5000.0,6000.0,5500.0,本科及以上,1,500-999人,其他,工业工程,,2026-06-17,2026-06-18,XDYdbSsFvBdZgcQwXKPLuQ,0,国家大学生就业服务平台,工程师,本科及以上,2,5K-8K,IE工程师 工业工程  工程师,,制造/工程类,0
质量工程师,温州贵派电器有限公司,温州,浙江,,5500.0,6000.0,5750.0,本科及以上,3,500-999人,民营企业,机械类 质量类 检测类 材料类相关专业,年终奖，午餐补助，高温补贴，节日礼物，提供住宿,2026-06-02,2026-06-03,NEwYW88aEvc1N4WBm62uMR,0,国家大学生就业服务平台,工程师,本科及以上,2,5K-8K,质量工程师 机械类 质量类 检测类 材料类相关专业 年终奖，午餐补助，高温补贴，节日礼物，提供住宿 工程师,机械,制造/工程类,0
工业工程师,温州贵派电器有限公司,温州,浙江,,6000.0,8000.0,7000.0,专科及以上,5,500-999人,民营企业,工业工程、机械类、财务、经济学、企业管理相关专业,年终奖，午餐补助，高温补贴，节日礼物，提供住宿,2026-06-02,2026-06-03,4XQnbxYcWR1umCwjhjudw7,0,国家大学生就业服务平台,工程师,专科及以上,1,5K-8K,工业工程师 工业工程、机械类、财务、经济学、企业管理相关专业 年终奖，午餐补助，高温补贴，节日礼物，提供住宿 工程师,机械、财务,财务/审计类,0
技术选型工程师,浙江力诺流体控制科技股份有限公司,温州,浙江,,5000.0,10000.0,7500.0,专科及以上,5,500-999人,上市公司,机械 仪表 泵阀,五险一金，带薪年假，岗位晋升，技能培训，弹性工作，扁平管理，年终奖，绩效奖金,2026-05-29,2026-05-29,HsCVfEADdvbuWDfeCvYX1p,0,国家大学生就业服务平台,工程师,专科及以上,1,5K-8K,技术选型工程师 机械 仪表 泵阀 五险一金，带薪年假，岗位晋升，技能培训，弹性工作，扁平管理，年终奖，绩效奖金 工程师,机械,制造/工程类,0
机械工程师,浙江力诺流体控制科技股份有限公司,温州,浙江,,5000.0,10000.0,7500.0,专科及以上,1,500-999人,上市公司,机械,五险一金，带薪年假，岗位晋升，技能培训，弹性工作，扁平管理，年终奖，绩效奖金,2026-05-29,2026-05-29,HrKwbikMQSBdg5oophc4wZ,0,国家大学生就业服务平台,工程师,专科及以上,1,5K-8K,机械工程师 机械 五险一金，带薪年假，岗位晋升，技能培训，弹性工作，扁平管理，年终奖，绩效奖金 工程师,机械,制造/工程类,0
培训机构教师,温岭市神墨艺术培训有限公司,温州,浙江,,3500.0,7000.0,5250.0,专科及以上,50,1-49人,民营企业,普通话标准 学习能力强 热爱教育事业 有目标 做事认真 有责任心 正能量 人品佳 喜欢小朋友,五险一金，带薪年假，岗位晋升，年终奖，绩效奖金，年度旅游，交通补助，住房补助，高温补贴，通讯津贴,2026-06-16,2026-06-18,XGWKUEJx6ixCbfuhhrzYu4,0,国家大学生就业服务平台,教师,专科及以上,1,5K-8K,培训机构教师 普通话标准 学习能力强 热爱教育事业 有目标 做事认真 有责任心 正能量 人品佳 喜欢小朋友 五险一金，带薪年假，岗位晋升，年终奖，绩效奖金，年度旅游，交通补助，住房补助，高温补贴，通讯津贴 教师,教师,教育/培训类,0
初中数学教师（助教）,温州锦悦课后托管有限公司,温州,浙江,,3500.0,6000.0,4750.0,专科及以上,5,50-99人,股份制企业,数学相关专业,岗位晋升，技能培训，弹性工作，股权激励，年终奖，年度旅游，住房补助，提供住宿,2026-05-26,2026-05-26,LAjEM83W4SDpqFFnWKFNht,0,国家大学生就业服务平台,教师,专科及以上,1,5K以下,初中数学教师（助教） 数学相关专业 岗位晋升，技能培训，弹性工作，股权激励，年终奖，年度旅游，住房补助，提供住宿 教师,教师,教育/培训类,0
初中语文教师（助教）,温州锦悦课后托管有限公司,温州,浙江,,3500.0,6000.0,4750.0,专科及以上,5,50-99人,股份制企业,汉语言文学相关专业,岗位晋升，技能培训，弹性工作，股权激励，年终奖，年度旅游，住房补助，提供住宿,2026-05-26,2026-05-26,EHCffAw1MLngcYc4rk5Zvb,0,国家大学生就业服务平台,教师,专科及以上,1,5K以下,初中语文教师（助教） 汉语言文学相关专业 岗位晋升，技能培训，弹性工作，股权激励，年终奖，年度旅游，住房补助，提供住宿 教师,教师,教育/培训类,0
【实习岗位】浙江温州地区 高中日语实习教师,上海耘景教育科技有限公司,温州,浙江,,4500.0,5500.0,5000.0,本科及以上,10,1-49人,民营企业,日语,,2026-05-19,2026-06-04,4TsELAaKgMcmSCcUpGxbGX,0,国家大学生就业服务平台,教师,本科及以上,2,5K-8K,【实习岗位】浙江温州地区 高中日语实习教师 日语  教师,教师,教育/培训类,0
浙江安防职业技术学院数字商贸学院数字营销专任教师,浙江安防职业技术学院,温州,浙江,,16000.0,20000.0,18000.0,博士及以上,1,500-999人,机关/事业单位/非营利机构,管理科学与工程 计算机科学与技术,五险一金，岗位晋升，弹性工作，定期体检，绩效奖金，住房补助,2026-04-29,2026-04-29,BBfYkkkoGpNgYQekZqa6FN,0,国家大学生就业服务平台,教师,博士及以上,4,12K-20K,浙江安防职业技术学院数字商贸学院数字营销专任教师 管理科学与工程 计算机科学与技术 五险一金，岗位晋升，弹性工作，定期体检，绩效奖金，住房补助 教师,教师,教育/培训类,1
浙江安防职业技术学院数字商贸学院大数据与会计专任教师,浙江安防职业技术学院,温州,浙江,,16000.0,20000.0,18000.0,博士及以上,1,500-999人,机关/事业单位/非营利机构,统计学 统计学 数字经济 大数据科学与工程 商业大数据分析 财务管理 金融工程 金融工程,五险一金，岗位晋升，弹性工作，定期体检，绩效奖金，住房补助,2026-04-29,2026-04-29,RiGin5fqaAYK2QMrENiBz9,0,国家大学生就业服务平台,教师,博士及以上,4,12K-20K,浙江安防职业技术学院数字商贸学院大数据与会计专任教师 统计学 统计学 数字经济 大数据科学与工程 商业大数据分析 财务管理 金融工程 金融工程 五险一金，岗位晋升，弹性工作，定期体检，绩效奖金，住房补助 教师,会计、教师、数据分析、财务,技术/数据类,1
浙江安防职业技术学院数字商贸学院酒店管理与数字化运营专任教师2,浙江安防职业技术学院,温州,浙江,,16000.0,20000.0,18000.0,博士及以上,1,500-999人,机关/事业单位/非营利机构,人工智能 软件工程 旅游管理 旅游管理 计算机科学与技术 管理科学与工程,五险一金，岗位晋升，弹性工作，定期体检，绩效奖金，住房补助,2026-04-29,2026-04-29,QcYN57NuUwCrTqhsPbJZwT,0,国家大学生就业服务平台,教师,博士及以上,4,12K-20K,浙江安防职业技术学院数字商贸学院酒店管理与数字化运营专任教师2 人工智能 软件工程 旅游管理 旅游管理 计算机科学与技术 管理科学与工程 五险一金，岗位晋升，弹性工作，定期体检，绩效奖金，住房补助 教师,教师、运营,技术/数据类,1
浙江安防职业技术学院数字商贸学院电子商务专任教师,浙江安防职业技术学院,温州,浙江,,16000.0,20000.0,18000.0,博士及以上,1,500-999人,机关/事业单位/非营利机构,国际商务 国际贸易 数据科学 数据科学 数据科学 数据科学 管理科学与工程 统计学 统计学,五险一金，岗位晋升，弹性工作，定期体检，绩效奖金，住房补助,2026-04-29,2026-04-29,BoWhqZGdftbqx6qXEG7yCh,0,国家大学生就业服务平台,教师,博士及以上,4,12K-20K,浙江安防职业技术学院数字商贸学院电子商务专任教师 国际商务 国际贸易 数据科学 数据科学 数据科学 数据科学 管理科学与工程 统计学 统计学 五险一金，岗位晋升，弹性工作，定期体检，绩效奖金，住房补助 教师,教师,销售/市场类,1
浙江安防职业技术学院创意设计学院专任教师,浙江安防职业技术学院,温州,浙江,,16000.0,20000.0,18000.0,博士及以上,1,500-999人,机关/事业单位/非营利机构,设计艺术学 计算机应用技术 设计学 机械 机械工程 设计 人居环境设计学,五险一金，岗位晋升，弹性工作，定期体检，绩效奖金，住房补助,2026-04-29,2026-05-06,5rUmVcy7Xzz1qAQ3icYwdW,0,国家大学生就业服务平台,教师,博士及以上,4,12K-20K,浙江安防职业技术学院创意设计学院专任教师 设计艺术学 计算机应用技术 设计学 机械 机械工程 设计 人居环境设计学 五险一金，岗位晋升，弹性工作，定期体检，绩效奖金，住房补助 教师,教师、机械、设计,制造/工程类,1
浙江安防职业技术学院人工智能学院专任教师1,浙江安防职业技术学院,温州,浙江,,16000.0,20000.0,18000.0,博士及以上,1,500-999人,机关/事业单位/非营利机构,计算机科学与技术 计算机软件与理论 计算机网络与信息安全 计算机应用技术 计算机技术 网络信息安全 信息安全 信息安全 网络与信息安全 大数据技术与工程 人工智能 数据科学和信息技术物联网工程 物联网工程 物联网工程与技术 物联网应用技术 模式识别与智能系统 智能科学与技术 软件工程 软件工程 建筑电气与智能化 网络安全技术与工程,五险一金，岗位晋升，弹性工作，定期体检，绩效奖金，住房补助,2026-04-29,2026-05-06,AdUuSJYmtUF8nmk3EFeCAq,0,国家大学生就业服务平台,教师,博士及以上,4,12K-20K,浙江安防职业技术学院人工智能学院专任教师1 计算机科学与技术 计算机软件与理论 计算机网络与信息安全 计算机应用技术 计算机技术 网络信息安全 信息安全 信息安全 网络与信息安全 大数据技术与工程 人工智能 数据科学和信息技术物联网工程 物联网工程 物联网工程与技术 物联网应用技术 模式识别与智能系统 智能科学与技术 软件工程 软件工程 建筑电气与智能化 网络安全技术与工程 五险一金，岗位晋升，弹性工作，定期体检，绩效奖金，住房补助 教师,教师,技术/数据类,1
销售代表,浙江科腾精工机械股份有限公司,温州,浙江,,4000.0,6000.0,5000.0,专科及以上,3,500-999人,其他,机械、数控、电焊、机械自动化、市场营销,,2026-06-18,2026-06-18,HUC37jCs4ZxKniikuQYuwS,0,国家大学生就业服务平台,销售,专科及以上,1,5K-8K,销售代表 机械、数控、电焊、机械自动化、市场营销  销售,机械、销售,销售/市场类,0
【周末双休】集成销售经理,浙江爱信诺航天信息技术有限公司温州分公司,温州,浙江,,4000.0,10000.0,7000.0,专科及以上,0,100-499人,民营企业,计算机,带薪年假，技能培训，午餐补助，高温补贴，节日礼物,2026-06-05,2026-06-05,71H9jrvWrx993iY9jhBcj7,0,国家大学生就业服务平台,销售,专科及以上,1,5K-8K,【周末双休】集成销售经理 计算机 带薪年假，技能培训，午餐补助，高温补贴，节日礼物 销售,销售,销售/市场类,0
【双休稳定】课程销售顾问,浙江爱信诺航天信息技术有限公司温州分公司,温州,浙江,,3000.0,6000.0,4500.0,专科及以上,2,100-499人,民营企业,会计,带薪年假，技能培训，午餐补助，高温补贴，节日礼物,2026-06-05,2026-06-05,9eV2mXVcUycVmuKe6MmsyF,0,国家大学生就业服务平台,销售,专科及以上,1,5K以下,【双休稳定】课程销售顾问 会计 带薪年假，技能培训，午餐补助，高温补贴，节日礼物 销售,会计、销售,销售/市场类,0
俄语-物流业务开发销售,黑龙江信德国际货物运输代理有限公司,温州,浙江,,5000.0,20000.0,12500.0,不限,10,100-499人,民营企业,俄语,带薪年假，年终分红，绩效奖金，年度旅游，交通补助，住房补助,2026-05-21,2026-05-21,4d1FSEmECu17co2Nh3Mkez,0,国家大学生就业服务平台,销售,不限,0,12K-20K,俄语-物流业务开发销售 俄语 带薪年假，年终分红，绩效奖金，年度旅游，交通补助，住房补助 销售,销售,技术/数据类,1
销售内勤,浙江科硕紧固件有限公司,温州,浙江,,4500.0,5500.0,5000.0,本科及以上,1,100-499人,民营企业,机械设计制造与自动化 机电一体化 材料与工程 车辆工程 计算机专业 电子信息工程,五险一金，带薪年假，岗位晋升，定期体检，专项奖金，年度旅游，交通补助，高温补贴，节日礼物，提供住宿,2026-05-07,2026-05-08,MM9AqYHiAadJmXyufnFjVe,0,国家大学生就业服务平台,销售,本科及以上,2,5K-8K,销售内勤 机械设计制造与自动化 机电一体化 材料与工程 车辆工程 计算机专业 电子信息工程 五险一金，带薪年假，岗位晋升，定期体检，专项奖金，年度旅游，交通补助，高温补贴，节日礼物，提供住宿 销售,机械、设计、销售,销售/市场类,0
